URL,Status,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsort%3DNewest%26tagid%255B%255D%3D5709,200,,
https://www.c-span.org/video/?441100-101%2Fdirector-mulvaney-briefs-reporters-fy-2019-budget-audio-only,301,,
https://www.c-span.org/search/?query=victor%2Bdavis%2Bhanson&searchtype=Videos,200,,
https://www.c-span.org/search/?query=david%2Bhorowitz&searchtype=Videos,200,,
https://www.c-span.org/search/?query=david%2Bmccullough&searchtype=Videos,200,,
https://www.c-span.org/video/?421915-2%2Fafter-words-sybrina-fulton-tracy-martin,301,,
https://www.c-span.org/video/?435166-1%2Fafter-words-gretchen-carlson,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3DAfter%252BWords%26searchtype%3DVideos,200,,
https://www.c-span.org/video/?432667-1%2Fafter-words-david-osborne,301,,
https://www.c-span.org/search/?query=christopher%2Bhitchens&searchtype=Videos,200,,
https://www.c-span.org/video/?439013-1%2Fradio-after-words,301,,
https://www.c-span.org/video/?431806-2%2Fafter-words-mark-levin,301,,
https://www.c-span.org/search/?query=bannon&searchtype=Videos,200,,
https://www.c-span.org/search/?query=steve%2Bbannon&searchtype=Videos,200,,
https://www.c-span.org/search/?query=christopher%2Bwray&searchtype=Videos,200,,
https://www.c-span.org/search/?query=book%2Btv&searchtype=Videos,200,,
https://www.c-span.org/search/?query=michael%2Blewis&searchtype=Videos,200,,
https://www.c-span.org/video/?431559-1%2Fafter-words-milo-yiannopoulos,301,,
https://www.c-span.org/video/?434782-2%2Famericana,301,,
https://www.c-span.org/video/?432018-1%2Fafter-words-senator-jeff-flake,301,,
https://www.c-span.org/video/?428180-1%2Fafter-words-senator-mike-lee,301,,
https://www.c-span.org/search/?query=roy%2Bmoore&searchtype=Videos,200,,
https://www.c-span.org/video/?431652-2%2Fafter-words-danielle-allen,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fabout%2FvideoLibrary%2F,200,,
https://www.c-span.org/video/?422867-1%2Freading-elie-wiesels-night-part-2,301,,
https://www.c-span.org/video/?195835-1%2Ffdrs-twelve-apostles,301,,
https://www.c-span.org/video/?429194-4%2Falone,301,,
https://www.c-span.org/video/?428592-2%2Fmacarthurs-spies,301,,
https://www.c-span.org/video/?317916-1%2Fbook-tv-robert-edsel,301,,
https://www.c-span.org/video/?422867-3%2Freading-elie-wiesels-night-part-3,301,,
https://www.c-span.org/video/?160517-1%2F19-weeks,301,,
https://www.c-span.org/video/?435913-8%2Fauthor-discussion-world-war-ii,301,,
https://www.c-span.org/video/?435153-1%2Fhitler-los-angeles,301,,
https://www.c-span.org/video/?425072-2%2Fagent-110,301,,
https://www.c-span.org/video/?430204-2%2Fthe-trial-adolf-hitler,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D167,200,,
https://www.c-span.org/video/?305566-3%2Fneptunes-inferno-us-navy-guadalcanal,301,,
https://www.c-span.org/video/?427995-8%2Fthe-jersey-brothers,301,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7665,200,,
https://www.c-span.org/video/?326130-1%2Fjoseph-ellis-the-quartet,301,,
https://www.c-span.org/video/?437160-1%2Funshackling-america,301,,
https://www.c-span.org/video/?329001-1%2Flafayette-united-states,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D4246,200,,
https://www.c-span.org/video/?307254-1%2Ftreacherous-beauty,301,,
https://www.c-span.org/video/?436637-1%2Frevolution-song,301,,
https://www.c-span.org/video/?422727-2%2Flarrie-ferreiro-discusses-brothers-arms,301,,
https://www.c-span.org/video/?430729-2%2Fthe-minutemen-world,301,,
https://www.c-span.org/video/?325953-1%2Fjohn-ferling-whirlwind,301,,
https://www.c-span.org/video/?327451-1%2Fkathleen-duval-independence-lost,301,,
https://www.c-span.org/video/?409293-1%2Fnathaniel-philbrick-discusses-valiant-ambition,301,,
https://www.c-span.org/video/?312873-1%2Fbunker-hill-city-siege-revolution,301,,
https://www.c-span.org/video/?434097-1%2Fhow-french-saved-america,301,,
https://www.c-span.org/video/?401732-117%2Finterview-whirlwind,301,,
https://www.c-span.org/video/?325650-1%2Fspain,301,,
https://www.c-span.org/video/?410787-1%2Fbrad-meltzer-discusses-the-house-secrets,301,,
https://www.c-span.org/video/?322715-1%2Fthe-counter-revolution-1776-race-revolution,301,,
https://www.c-span.org/video/?427865-2%2Fscars-independence,301,,
https://www.c-span.org/video/?415635-2%2Flafayette-united-states,301,,
https://www.c-span.org/video/?414546-1%2Famerican-revolutions,301,,
https://www.c-span.org/video/?427601-1%2Fcrossroads-revolution,301,,
https://www.c-span.org/classroom/search/?topicids%5B%5D=52&type%5B%5D=Bell%20Ringer,302,,
https://www.c-span.org/classroom/search/?query=President%2BBiography&searchtype=classroom,200,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Foffers%2F,200,,
https://www.c-span.org/classroom/search/?topicids%5B%5D=52&type%5B%5D=Lesson%20Plan,302,,
https://www.c-span.org/classroom/search/?topicids%5B%5D=54&type%5B%5D=Lesson%20Plan,302,,
https://www.c-span.org/classroom/search/?topicids%5B%5D=44&type%5B%5D=Lesson%20Plan,302,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2FMyC-SPANClassroom%2FclaimOffer%2F,200,,
https://www.c-span.org/classroom/search/?topicids%5B%5D=44&type%5B%5D=Bell%20Ringer,302,,
https://www.c-span.org/classroom/search/?topicids%5B%5D=54&type%5B%5D=Bell%20Ringer,302,,
https://www.c-span.org/classroom/document/?7496,200,,
https://www.c-span.org/classroom/document/?7426,200,,
https://www.c-span.org/classroom/document/?7424,200,,
https://www.c-span.org/classroom/document/?7421,200,,
https://www.c-span.org/classroom/document/?7420,200,,
https://www.c-span.org/classroom/document/?6475,200,,
https://www.c-span.org/classroom/document/?7564,200,,
https://www.c-span.org/classroom/document/?6594,200,,
https://www.c-span.org/classroom/document/?6482,200,,
https://www.c-span.org/classroom/document/?6481,200,,
https://www.c-span.org/classroom/document/?1831,200,,
https://www.c-span.org/classroom/document/?1835,200,,
https://www.c-span.org/classroom/document/?1834,200,,
https://www.c-span.org/classroom/document/?1833,200,,
https://www.c-span.org/classroom/document/?1832,200,,
https://www.c-span.org/classroom/document/?6841,200,,
https://www.c-span.org/classroom/document/?7257,200,,
https://www.c-span.org/classroom/document/?1839,200,,
https://www.c-span.org/classroom/document/?1838,200,,
https://www.c-span.org/classroom/document/?1837,200,,
https://www.c-span.org/classroom/document/?1836,200,,
https://www.c-span.org/classroom/document/?1842,200,,
https://www.c-span.org/classroom/document/?1841,200,,
https://www.c-span.org/classroom/document/?1840,200,,
https://www.c-span.org/classroom/document/?1846,200,,
https://www.c-span.org/classroom/document/?1845,200,,
https://www.c-span.org/classroom/document/?1844,200,,
https://www.c-span.org/classroom/document/?1843,200,,
https://www.c-span.org/classroom/document/?7024,200,,
https://www.c-span.org/classroom/document/?7032,200,,
https://www.c-span.org/classroom/document/?7153,200,,
https://www.c-span.org/classroom/document/?7154,200,,
https://www.c-span.org/classroom/document/?7033,200,,
https://www.c-span.org/classroom/document/?7030,200,,
https://www.c-span.org/classroom/document/?7151,200,,
https://www.c-span.org/classroom/document/?7273,200,,
https://www.c-span.org/classroom/document/?7152,200,,
https://www.c-span.org/classroom/document/?1849,200,,
https://www.c-span.org/classroom/document/?1848,200,,
https://www.c-span.org/classroom/document/?1847,200,,
https://www.c-span.org/classroom/document/?6824,200,,
https://www.c-span.org/classroom/document/?5055,200,,
https://www.c-span.org/classroom/document/?7234,200,,
https://www.c-span.org/classroom/document/?5054,200,,
https://www.c-span.org/classroom/document/?6265,200,,
https://www.c-span.org/classroom/document/?6839,200,,
https://www.c-span.org/classroom/document/?7126,200,,
https://www.c-span.org/classroom/document/?1875,200,,
https://www.c-span.org/classroom/document/?1874,200,,
https://www.c-span.org/classroom/document/?1873,200,,
https://www.c-span.org/classroom/document/?1872,200,,
https://www.c-span.org/classroom/document/?6406,200,,
https://www.c-span.org/classroom/document/?1879,200,,
https://www.c-span.org/classroom/document/?1878,200,,
https://www.c-span.org/classroom/document/?1877,200,,
https://www.c-span.org/classroom/document/?2153,200,,
https://www.c-span.org/classroom/document/?6870,200,,
https://www.c-span.org/classroom/document/?2160,200,,
https://www.c-span.org/video/?437359-2%2Fqa-gordon-wood,301,,
https://www.c-span.org/video/?315949-1%2Fqa-david-finkel,301,,
https://www.c-span.org/video/?434168-1%2Fqa-wil-hylton,301,,
https://www.c-span.org/video/?438464-1%2Fqa-donna-brazile,301,,
https://www.c-span.org/video/?427920-1%2Fqa-thomas-hazlett,301,,
https://www.c-span.org/video/?437672-1%2Fqa-lee-edwards,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos%26seriesid%255B%255D%3D30%26sort%3DMost%252BRecent%252BAiring,200,,
https://www.c-span.org/video/?436709-2%2Fqa-john-cogan,301,,
https://www.c-span.org/video/?437015-1%2Fqa-tiffany-wright,301,,
https://www.c-span.org/video/?436634-1%2Fqa-robert-merry,301,,
https://www.c-span.org/video/?436245-2%2Fqa-daryl-davis,301,,
https://www.c-span.org/video/?435406-2%2Fqa-allison-stanger,301,,
https://www.c-span.org/video/?425480-1%2Fqa-john-farrell,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DClips&sort=Most%20Popular&tagid%5B%5D=5709,200,,
https://www.c-span.org/video/?414513-1%2Fheather-ann-thompson-discusses-blood-water,301,,
https://www.c-span.org/video/?418037-1%2Fcrossing-yard,301,,
https://www.c-span.org/video/?409156-1%2Ffrom-war-poverty-war-crime,301,,
https://www.c-span.org/video/?201370-1%2Fmy-grandfathers-son-book-party,301,,
https://www.c-span.org/video/?414716-6%2Fburton-anita-folsom-discuss-death-hold,301,,
https://www.c-span.org/video/?427014-4%2Fcity-inmates,301,,
https://www.c-span.org/video/?428726-1%2Fbecoming-ms-burton,301,,
https://www.c-span.org/video/?419413-2%2Fbrian-stolarz-discusses-grace-justice-death-row,301,,
https://www.c-span.org/video/?426300-1%2Flocked-in,301,,
https://www.c-span.org/video/?429144-3%2Fblood-water,301,,
https://www.c-span.org/video/?415557-1%2Fwilliam-domnarski-discusses-richard-posner,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D471,200,,
https://www.c-span.org/video/?416749-7%2Frandall-horton-michael-mcray-discuss-hook-where-river-bends,301,,
https://www.c-span.org/video/?431174-1%2Fgod-captivity,301,,
https://www.c-span.org/video/?440644-1%2Fprison-power,301,,
https://www.c-span.org/video/?428910-1%2Fanatomy-innocence,301,,
https://www.c-span.org/video/?419829-4%2Fauthors-discuss-death-penalty-constitution,301,,
https://www.c-span.org/video/?425764-1%2Flost-causes,301,,
https://www.c-span.org/video/?185944-1%2Fafter-words-roy-moore,301,,
https://www.c-span.org/classroom/document/?7651,200,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D44,200,,
https://www.c-span.org/classroom/document/?7707,200,,
https://www.c-span.org/classroom/document/?7661,307,,
https://www.c-span.org/classroom/document/?7647,200,,
https://www.c-span.org/classroom/document/?7645,200,,
https://www.c-span.org/classroom/document/?7646,200,,
https://www.c-span.org/classroom/document/?7641,307,,
https://www.c-span.org/classroom/document/?7620,307,,
https://www.c-span.org/classroom/search/?show100&topicids%5B%5D=44,200,,
